artistID	name	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	tag10
2601	mystery jets	indie	seen live	indie rock	british	alternative	britpop	rock	alternative rock	indie pop	london
3376	jota quest	pop rock	brazilian	rock	pop	brasil	brazilian rock	jota quest	seen live	brazil	funk
2671	kettel	idm	ambient	electronic	electronica	experimental	dutch	downtempo	chillout	glitch	acid
2222	bone thugs-n-harmony	hip-hop	rap	gangsta rap	hip hop	rnb	cleveland	bone thugs-n-harmony	90s	midwest rap	g-funk
1718	ani difranco	folk	singer-songwriter	female vocalists	indie	alternative	seen live	acoustic	rock	female	folk rock
2552	culture club	80s	new wave	pop	british	synth pop	new romantic	synthpop	disco	culture club	male vocalists
1385	thirteen senses	indie	britpop	indie rock	alternative	rock	british	alternative rock	seen live	indie pop	piano rock
2677	bola	idm	ambient	electronic	electronica	downtempo	experimental	skam	minimal	warp	glitch
13	hocico	ebm	industrial	dark electro	electronic	darkwave	seen live	aggrotech	electro-industrial	harsh ebm	mexican
3464	counting crows	rock	alternative	alternative rock	90s	seen live	pop	indie	counting crows	american	pop rock
390	gackt	j-rock	japanese	j-pop	visual kei	jrock	gackt	rock	jpop	pop	male vocalists
1240	them crooked vultures	hard rock	stoner rock	rock	alternative rock	supergroup	seen live	alternative	josh homme	dave grohl	american
1738	soulwax	electronic	seen live	alternative	rock	indie	belgium	electro	belgian	electronica	alternative rock
2538	the pains of being pure at heart	shoegaze	indie pop	dream pop	seen live	indie	twee	noise pop	american	indie rock	pop
2081	dev	electronic	pop	female vocalists	rap	breakcore	dance	electropop	hip-hop	american	dev
2824	paul kalkbrenner	minimal	electronic	techno	electro	bpitch control	seen live	german	minimal techno	berlin	electronica
2097	brown eyed girls	k-pop	korean	female vocalists	kpop	rnb	pop	brown eyed girls	girl group	dance	girlband
529	paul van dyk	trance	electronic	dance	progressive trance	techno	electronica	house	vocal trance	paul van dyk	seen live
4359	mudhoney	grunge	alternative rock	rock	alternative	seattle	seen live	90s	punk	garage rock	indie
18	the crüxshadows	darkwave	gothic	industrial	electronic	goth	seen live	ebm	synthpop	gothic rock	dark electro
7781	clare maguire	pop	female vocalists	british	indie	electronic	singer-songwriter	alternative	female vocalist	indie pop	electropop
3431	alien sex fiend	deathrock	post-punk	batcave	gothic	goth	gothic rock	industrial	goth rock	80s	electronic
1761	marcelo camelo	mpb	brazilian	singer-songwriter	brazil	male vocalists	brasil	seen live	indie	folk	rock
5072	paul oakenfold	trance	electronic	dance	techno	electronica	house	progressive trance	chillout	seen live	paul oakenfold
2009	dragonforce	power metal	speed metal	metal	seen live	extreme power metal	heavy metal	progressive metal	british	symphonic metal	melodic metal
2363	hardcore superstar	hard rock	seen live	sleaze rock	swedish	rock	rock n roll	glam rock	sleaze	glam metal	sleaze metal
4064	spiritualized	space rock	shoegaze	psychedelic	seen live	indie	alternative	rock	indie rock	british	psychedelic rock
2200	we butter the bread with butter	deathcore	experimental	buttercore	grindcore	german	seen live	electronic	nintendocore	metalcore	8-bit
2676	tycho	ambient	electronic	idm	chillout	downtempo	electronica	seen live	instrumental	lounge	chillwave
2027	frankie goes to hollywood	80s	new wave	pop	british	dance	synthpop	electronic	rock	liverpool	frankie goes to hollywood
1698	sterling knight	pop	disney	male vocalists	sterling knight	male	starstruck	beautiful	american	rock	love
1918	동방신기	k-pop	korean	kpop	dbsk	dong bang shin ki	tvxq	pop	j-pop	tohoshinki	male vocalists
685	nick jonas & the administration	pop	disney	nick jonas	pop-rock	soul	pop rock	male vocalists	rock	jonas brothers	american
6196	box car racer	punk rock	punk	pop punk	rock	emo	alternative	alternative rock	pop-punk	box car racer	indie
3328	horrorpops	psychobilly	rockabilly	punk	female vocalists	punk rock	horror punk	seen live	rock	danish	alternative
2894	buddy guy	blues	chicago blues	guitar	classic rock	rock	seen live	blues rock	electric blues	classic blues	buddy guy
7663	the futureheads	indie	seen live	indie rock	british	rock	alternative	post-punk	britpop	alternative rock	uk
6762	helios	ambient	electronic	idm	downtempo	electronica	post-rock	chillout	experimental	instrumental	atmospheric
578	james brown	funk	soul	rhythm and blues	blues	rnb	oldies	seen live	james brown	70s	funky
4834	carbona	punk rock	bubblegum	bubblegum punk	brazilian	punk	seen live	rock	hardcore	pop punk	punk rock bubblegum
3827	dolphin	alternative	experimental	trip-hop	russian	alternative rock	electronic	seen live	hip-hop	rock	hann with gun
2829	flobots	hip-hop	political	indie	hip hop	fucking awesome	rap	alternative	rock	alternative rock	alternative hip-hop
3132	dj krush	trip-hop	electronic	hip-hop	turntablism	downtempo	japanese	chillout	electronica	seen live	hip hop
7177	cage the elephant	indie rock	alternative	rock	indie	punk rock	seen live	alternative rock	garage rock	american	punk
1381	starsailor	indie	britpop	rock	alternative	british	seen live	indie rock	alternative rock	pop	starsailor
2405	tv on the radio	indie	indie rock	experimental	seen live	alternative	rock	electronic	post-rock	alternative rock	art rock
1945	daedelus	electronic	experimental	ninja tune	idm	electronica	seen live	hip-hop	instrumental hip-hop	trip-hop	hip hop
1254	mayhem	black metal	norwegian black metal	norwegian	true black metal	metal	seen live	true norwegian black metal	norway	death metal	electronic
5119	marcelo d2	hip-hop	rap	brazilian	samba	brasil	seen live	hip hop	brazil	marcelo d2	d2
10	grendel	ebm	industrial	dark electro	harsh ebm	electronic	aggrotech	seen live	electro-industrial	darkwave	dutch
7047	pentagram	doom metal	heavy metal	traditional doom metal	metal	doom	seen live	hard rock	stoner rock	american	thrash metal
1263	tristania	gothic metal	symphonic metal	female fronted metal	metal	gothic	norwegian	doom metal	seen live	female vocalists	gothic doom metal
1636	jedi mind tricks	hip-hop	underground hip-hop	rap	hip hop	underground rap	underground hip hop	seen live	underground	philadelphia	hiphop
6226	n*e*r*d	hip-hop	rap	seen live	alternative	hip hop	rock	funk	pop	indie	rnb
3551	unter null	industrial	ebm	dark electro	harsh ebm	powernoise	aggrotech	electronic	female vocalists	noise	electro
3247	family force 5	crunk rock	alternative	rock	christian rock	christian	seen live	crunk	rapcore	electronic	alternative rock
8042	live	rock	alternative rock	alternative	seen live	90s	grunge	post-grunge	american	live	pop
4871	project pitchfork	industrial	ebm	darkwave	electronic	gothic	seen live	german	synthpop	dark electro	electro
914	medina	pop	danish	dance	trance	electronic	female vocalists	hip-hop	swedish	denmark	vocal trance
613	john coltrane	jazz	saxophone	free jazz	bebop	avant-garde	hard bop	avant-garde jazz	instrumental	john coltrane	modal jazz
3043	have heart	hardcore	straight edge	hardcore punk	seen live	boston hardcore	straight edge hardcore	melodic hardcore	punk	boston	american
2068	yiruma	piano	instrumental	classical	korean	new age	contemporary classical	yiruma	neoclassical	chillout	easy listening
3307	eros ramazzotti	italian	pop	italian pop	male vocalists	singer-songwriter	eros ramazzotti	80s	90s	italy	eros
4879	selena gomez & demi lovato	pop	disney	selena gomez	pop rock	female vocalists	demi lovato	duet	00s	singers	american
3124	we are the fallen	alternative rock	female vocalists	rock	gothic	alternative	gothic rock	gothic metal	alternative metal	american	female fronted metal
1535	mercyful fate	heavy metal	black metal	metal	danish	thrash metal	speed metal	progressive metal	blackened heavy metal	denmark	80s
2602	delphic	electronic	indie	british	seen live	indietronic	manchester	electropop	electronica	alternative	indietronica
778	ochre	idm	ambient	electronic	experimental	electronica	british	downtempo	chillout	glitch	toytronic
2449	brooks & dunn	country	brooks and dunn	modern country	male country	country rock	seen live	favorites	singer-songwriter	my country	american
2665	the cab	pop punk	alternative	powerpop	rock	seen live	fueled by ramen	pop rock	alternative rock	pop	indie
2698	public enemy	hip-hop	rap	old school	hip hop	political	seen live	80s	political rap	american	east coast rap
4802	ida maria	indie	female vocalists	norwegian	indie rock	rock	seen live	alternative	punk	scandinavian	singer-songwriter
2664	lordi	hard rock	heavy metal	finnish	metal	seen live	rock	power metal	eurovision	finnish metal	lordi
1135	camille	french	female vocalists	chanson francaise	singer-songwriter	indie	alternative	nouvelle scene francaise	chanson	experimental	francais
82	marc almond	new wave	80s	pop	new romantic	cabaret	seen live	synth pop	synthpop	british	gay
8111	the allman brothers band	southern rock	classic rock	blues rock	rock	blues	jam band	70s	jam	seen live	the allman brothers band
885	tracy chapman	female vocalists	singer-songwriter	folk	soul	acoustic	pop	rock	tracy chapman	seen live	female
1214	nile	death metal	technical death metal	brutal death metal	seen live	metal	grindcore	american	technical brutal death metal	ithyphallic metal	egyptian death metal
34	icon of coil	ebm	futurepop	industrial	electronic	synthpop	darkwave	seen live	norwegian	electro	electronica
7352	madeleine peyroux	jazz	female vocalists	blues	vocal jazz	singer-songwriter	jazz vocal	french	female	madeleine peyroux	female vocalist
896	noisettes	indie	indie rock	seen live	female vocalists	british	rock	alternative	pop	soul	garage rock
1347	sabaton	power metal	heavy metal	seen live	metal	swedish	war metal	swedish metal	battle metal	epic metal	sweden
4036	ferry corsten	trance	electronic	progressive trance	dance	techno	vocal trance	electronica	seen live	house	ferry corsten
6389	robin thicke	soul	rnb	pop	singer-songwriter	blue-eyed soul	male vocalists	robin thicke	r&b	neo-soul	smooth
1306	above & beyond	trance	progressive trance	vocal trance	electronic	dance	uplifting trance	seen live	electronica	melodic trance	chillout
8372	ricardo arjona	latin	spanish	pop	latin pop	guatemala	ricardo arjona	arjona	romantica	singer-songwriter	male vocalists
6910	the books	experimental	electronic	indie	electronica	indietronica	seen live	folktronica	indie pop	indie rock	folk
3714	cursive	indie	indie rock	seen live	emo	alternative	saddle creek	rock	post-hardcore	alternative rock	hardcore
2573	the appleseed cast	post-rock	indie	indie rock	emo	seen live	alternative	rock	post rock	experimental	alternative rock
1813	the black crowes	rock	southern rock	blues rock	hard rock	classic rock	seen live	blues	90s	american	alternative
6930	jay-jay johanson	trip-hop	electronic	synthpop	swedish	electronica	seen live	alternative	indie	melancholic	singer-songwriter
7743	jamie t	indie	british	seen live	singer-songwriter	alternative	indie rock	hip-hop	london	rap	hip hop
6906	owen	indie	acoustic	singer-songwriter	emo	seen live	indie rock	kinsella	folk	mike kinsella	indie pop
6920	glasvegas	seen live	indie	scottish	shoegaze	rock	britpop	indie rock	british	alternative rock	alternative
4747	fireflight	christian rock	rock	alternative rock	female vocalists	christian	alternative	hard rock	seen live	female vocalist	fireflight
1462	gloriana	country	pop	gloriana	acoustic	female vocalists	seen live	country pop	cheyenne kimball	contemporary country	modern country
3805	neurosis	sludge	doom metal	post-metal	experimental	progressive metal	metal	seen live	sludge metal	post-rock	hardcore
1277	velvet acid christ	industrial	ebm	dark electro	darkwave	electronic	electro-industrial	gothic	electro	goth	electronica
379	中島美嘉	j-pop	japanese	female vocalists	jpop	jazz	pop	j-rock	mika nakashima	japanese music	rock
6046	nujabes	hip-hop	japanese	jazz hop	chillout	trip-hop	jazz	hip hop	instrumental hip-hop	electronic	instrumental
6182	grandaddy	indie	indie rock	alternative	rock	indie pop	seen live	electronic	lo-fi	alternative rock	pop
7835	fake number	female vocalists	pop punk	rock	brazilian rock	brazilian	emo	alternative	fake number	pop rock	hardcore
2708	the rapture	indie	electronic	indie rock	post-punk	seen live	dance	dance-punk	rock	alternative	dance punk
3047	би-2	russian rock	rock	russian	pop-rock	alternative	seen live	alternative rock	pop rock	post-punk	pop
1017	the psychedelic furs	new wave	post-punk	80s	alternative	rock	british	seen live	psychedelic	pop	indie
1485	miike snow	electronic	electropop	synth	pop	seen live	dance	swedish	indie	indie pop	synthpop
1299	suicide commando	ebm	industrial	dark electro	electronic	darkwave	aggrotech	seen live	harsh ebm	electro-industrial	electro
4103	from autumn to ashes	metalcore	hardcore	post-hardcore	screamo	emocore	seen live	emo	metal	rock	punk
3886	angelo badalamenti	soundtrack	ambient	instrumental	jazz	chillout	composer	twin peaks	american	electronic	david lynch
4941	across the universe	soundtrack	musical	beatles	across the universe soundtrack	love	covers	across the universe	movie soundtrack	british	amazing
5600	agnostic front	hardcore	hardcore punk	nyhc	seen live	punk	punk rock	crossover	crossover thrash	oldschool hardcore	american
4166	confide	post-hardcore	metalcore	christian	screamo	deathcore	hardcore	christian metalcore	seen live	metal	melodic metalcore
4822	no use for a name	punk rock	punk	seen live	pop punk	rock	alternative	melodic hardcore	skate punk	hardcore	emo
3780	d.r.i.	crossover	thrash metal	hardcore	hardcore punk	punk	crossover thrash	thrash	thrashcore	seen live	metal
502	lafee	rock	german	female vocalists	pop	deutsch	pop rock	gothic rock	officially shit	lafee	alternative
4558	wonder girls	k-pop	korean	female vocalists	kpop	wonder girls	pop	girl group	dance	asian	jyp
911	rachel stevens	pop	female vocalists	dance	british	female	electronic	rachel stevens	electropop	00s	britpop
1885	dead or alive	new wave	80s	synthpop	pop	dance	electronic	british	synth pop	hi-nrg	disco
3392	exaltasamba	pagode	samba	exaltasamba	brasil	brazilian	brazil	brazilian music	musica brasileira	exalta samba	exalta
3299	the fall	post-punk	new wave	punk	indie	alternative	seen live	british	rock	manchester	post punk
1337	nuclear assault	thrash metal	crossover	speed metal	metal	thrash	crossover thrash	american	seen live	heavy metal	old school thrash metal
151	deep forest	new age	ambient	electronic	world	chillout	world music	electronica	ethnic	french	deep forest
6308	nick lachey	pop	male vocalists	nick lachey	american	male	boybands	soft rock	00s	boy band	rock
9783	the kilimanjaro darkjazz ensemble	dark jazz	jazz	experimental	ambient	electronic	dark ambient	doom jazz	seen live	noir jazz	dutch
