artistID	name	listeners
11765	Gotan Project	684672
8666	Gothacoustic Ensemble	7846
10096	Gothic II Soundtrack	13
17667	Gothika	10030
50	Gothminister	96193
9294	Goto80	50434
713	Gotthard	150636
10729	Gotye	1360197
3620	Gov't Mule	243383
13626	Government Warning	14254
10312	Govinda	104299
13158	Gowan	13648
5724	Goya	70972
9932	Grabaż i Strachy Na Lachy	60710
1844	Grace Jones	445451
11887	Grace Potter and the Nocturnals	0
11985	Grade	43353
4496	Grade 8	9893
7507	Graeme Revell	146608
17940	Graf Orlock	18735
4801	Graforréia Xilarmônica	16307
4038	Grafton Primary	126741
2563	Graham Bonnet	10579
2537	Graham Coxon	413550
9230	Gram	56322
4544	Gram Parsons	191563
8642	Grammatics	43401
10043	Grammatik	44843
4164	Gramofocas	8434
14553	Gramophonedzie	100955
6536	Granada	26842
7129	Grand Avenue	22928
7915	Grand Belial's Key	14742
17566	Grand Champeen	5707
5172	Grand Funk Railroad	491108
9698	Grand Magus	70908
13153	Grand National	123724
3895	Grand Popo Football Club	9229
16254	Grand Ulena	1150
6182	Grandaddy	622081
18192	Grandma	9717
12120	Grant Green	258062
12318	Grant Lee Buffalo	151858
6281	Grass	5074
13057	Grass Widow	38266
1422	Grateful Dead	886323
14604	Gratitude	45594
6808	Grave	77953
1346	Grave Digger	207884
4603	Gravediggaz	183331
2604	Gravel	10432
6213	Gravenhurst	148096
12283	Graveworm	153932
10445	Graveyard	160127
6750	Gravity Co.	6497
8014	Gravity Kills	140315
7383	Gray Strawberries	3797
16068	Great Big Sea	158174
10511	Great Expectations	3357
624	Great Lake Swimmers	562291
9331	Great Lakes Myth Society	5580
8046	Great Northern	110416
8423	Great White	240043
15007	Greater Vision	6617
6016	Greeley Estates	225445
4690	Green Carnation	114828
230	Green Day	3726860
13841	Green Day & the Cast of American Idiot	653
13062	Green River	276665
4744	Green River Ordinance	69824
4367	Green Romance Orchestra	154
18040	Green Sun	51581
11203	GreenGender	9184
4433	Greenwheel	47355
14468	Greg Dulli	21048
3108	Greg Laswell	369447
17220	Greg Porée	8280
10190	Greg Raposo	1415
17418	Gregor Narholz	1463
6761	Gregor Samsa	169098
18650	Gregor Tresher	127379
2075	Gregorian	312053
17866	Gregory Alan Isakov	350093
9836	Gregory Isaacs	452366
11416	Gregory and the Hawk	251409
18644	Grenada	3749
10	Grendel	131376
3726	Grenouer	5134
12036	Gretchen	16350
3765	Gretchen Wilson	239915
7711	Grey Daze	18081
16645	Grey Waters	7526
9314	Grey's Anatomy	20706
5975	Grey's Anatomy Cast	8642
15885	Greyboy	62738
4582	Greyson Chance	132566
14161	GridLink	15495
767	Gridlock	41252
9702	Griffin House	211172
13686	GrimSkunk	10373
17867	Grimes	863067
13755	Grinderman	296571
14339	Gringo	11106
6402	Grinspoon	100992
6271	Grip Inc.	21664
14252	Gripin	78799
4848	Gritando HC	14281
3693	Grizzly Bear	1374337
80	Groove Armada	1390964
1021	Groove Coverage	447315
16435	Groovie Ghoulies	37489
15298	Grossstadtgeflüster	64478
9444	Ground Zero	28619
6466	Groundation	300952
5887	Group Doueh	7518
6410	Grouper	331597
12001	Growing	47801
12500	Grown Ups	29963
5038	Grubson	100496
9010	Grum	178202
13987	Grup Munzur	6589
17099	Grup Yeniçağ	55
6961	Grup Yorum	37354
12790	Grupo Bom Gosto	23253
15333	Grupo Niche	128069
4486	Grupo Revelação	78381
12161	Grupo Rodeio	1986
16071	Grupo Rouge !!!	-1
12653	Grupo Tradição	14451
14970	Gruppo d'Alternativa	286
11439	Gryphon	65096
15605	Grzegorz Ciechowski	10534
18745	Grzegorz Tomczak	3292
5042	Grzegorz Turnau	98785
6857	Grégory Lemarchal	43548
14677	GuMMy†Be▲R!	18849
7841	Guadalupe Pineda	13260
1797	Guano Apes	972251
12163	Guardian	19950
11685	Gucci Mane	1263382
10269	Guelay74	65
480	Guf	117936
9243	Gufi	7726
9766	Gui Boratto	356648
6824	Guided by Voices	483746
12177	Guilherma e santiago	1
9518	Guilherme Zucconi	113
17974	Guillamino	5280
9149	Guillaume de Machaut	42647
6222	Guillemots	388674
13441	Guillermo Capetillo	77
13140	Guillermo Cides	379
1967	Guilty Simpson	123142
5442	Guinga	16269
10852	Guns N Roses &Alice Cooper	1
1249	Guns N' Roses	3231917
1942	Guru Josh Project	415922
6585	Gus Gus	6
5361	Gus Till	9219
10587	Gustav Holst	345465
9552	Gustav Mahler	482091
5237	Gustavo Cerati	213930
15487	Gustavo Garde	214
12173	Gustavo Moura & Rafae	47
10523	Gustavo Santaolalla	404347
3105	Guster	604798
7088	Gusttavo Lima	160786
13652	Guther	40545
10572	Guttermouth	194407
16512	Guy	151134
4537	Guy Clark	134962
14146	Guy Debord	503
15028	Guy Mitchell	89018
17609	Guy Sebastian	120537
17235	Guy Wolford - MuteHarmony -	1
11839	Gužva u 16ercu	0
525	Gwen Stefani	2152292
8742	Gwyneth Paltrow	36352
12128	Gyllene Tider	95900
2841	Gym Class Heroes	1216388
11731	Gypsy & The Cat	174966
12242	Gyptian	203373
13376	Gyroscope	49228
18123	Gyurcsány Feree és a Mardel	39
1120	György Ligeti	164950
10256	GÜlay	20908
5363	Gåte	33993
7202	Gérard Blanchard	3126
13502	Gökhan Kırdar	13106
12088	Göksel	61787
12434	Göksel Baktagir	19098
10835	Gösta Berlings Saga	10227
10262	Gül Erda	19
12084	Gülşen	54431
9269	H. Zombie	3178
7017	H.U.V.A. Network	108313
18126	H16	10114
4211	H2O	189862
10937	HAKUEI	4399
10231	HALCALI	74590
9985	HANSA ROSTOCK	89
12691	HB	32309
14018	HBO	17522
6032	HEALTH	388416
16493	HEARTSREVOLUTION	205268
2987	HEVO84	31195
1919	HIGH and MIGHTY COLOR	137375
504	HIM	1042145
10237	HINOIチーム	3748
3278	HK119	4080
770	HORSE the band	205979
406	HYDE	103674
12553	Ha-Ash	95816
13017	Habakuk	147196
15698	Habib	5940
17133	Habib Koité	57198
16861	Habib Koité & Bamada	142866
13849	Hacride	25378
3978	Haddaway	721643
14703	Haderek	677
17126	Hadiqa Kiani	2535
652	Hadise	53350
1191	Hadouken!	457747
8527	Haeiresis	445
9207	Haemorrhage	33124
5674	Haftbefehl	35121
14122	Hagalaz' Runedance	65622
14118	Hagar the Womb	6287
7100	Haggard	208081
16954	Hagood Hardy	2963
7861	Hair	38318
15411	Hair Original Broadway Cast	168
6740	Haircut 100	124393
7398	Hairspray	19686
2547	Hairspray (Soundtrack to the Motion Picture)	0
5189	Haji & Emanuel	21888
10271	Hakan Peker	7176
18696	Hakan Yeşilyurt	9489
18455	Hakim	33095
17190	Hakim Bey	1084
16455	Hala Strana	22163
18537	Halcyon	8107
11581	Halestorm	352822
319	Haley James Scott	47799
16409	Haley Reinhart	110450
2495	Half Japanese	83890
5899	Halford	141515
15321	Halifax	179705
18333	Halifax Pier	4645
9020	Halina Benedyk	567
9016	Halina Frąckowiak	15573
2554	Hall & Oates	1266302
15251	Hall of Dreams	1086
10195	Halloween, Alaska	24222
11193	Hallucinogen	185795
14610	Hallway Blast	11
8256	Halo Effect	2578
6963	Halo Manash	9629
10860	Halo33	79081
14070	Haloo Helsinki!	52533
13323	Halosenchanted	597
5197	Halou	267029
13197	Halovox	844
5330	Haltya	3565
18095	Halves	22042
10302	Hamlet	26654
1338	HammerFall	534632
1731	Hammock	506644
17333	Hamza El Din	40788
11578	Hana Pestle	30286
2309	Hande Yener	74334
5962	Handshakes And Highfives	7437
6039	Handsome Furs	193658
12373	Handsomeboy Technique	5062
927	Hangar	19303
14214	Hangedup	39339
14933	Hangin Freud	797
11675	Hank Mobley	223937
16290	Hank Penny	9422
16280	Hank Thompson	62560
4520	Hank Williams	623823
4536	Hank Williams III	162016
3611	Hank Williams Jr.	223064
6862	Hanna Pakarinen	46382
11050	Hannah Fury	67017
18088	Hannah Georgas	76331
793	Hannah Montana	395334
16931	Hannah Montana and Miley Cyrus	2623
2985	Hannah Montana ft. Jonas Brothers	1263
5960	Hanni Kohl	43830
2784	Hanoi Rocks	192810
1705	Hans Zimmer	1412627
6540	Hans Zimmer & James Newton Howard	152458
18345	Hans-Joachim Roedelius	67525
3748	Hanson	617230
11087	Hanzel und Gretyl	124233
3906	Happoradio	70322
16308	Happy Drivers	4831
2487	Happy Mondays	401895
8238	Happy Together Wong Kar Wai OST	299
8974	Harbor feast	-1
10915	Harcsa Veronika	9779
11856	Hard Work	1642
7187	Hard-Fi	828005
2363	Hardcore Superstar	152196
7112	Hardline	73642
4841	Hardneja Sertacore	13901
16307	Hardrock Gunter	4815
16917	Harel Skaat	12584
12831	Harem Scarem	33764
2303	Haris Alexiou	29420
13509	Hariçten Gazelciler	4097
18237	Harland	59342
7181	Harlem	145232
12582	Harmful	7362
6166	Harmonia	82737
16742	Harmonic 313	48078
11428	Harmonium	27313
6764	Harold Budd	271507
13758	Harris Tweed	2874
15235	Harrisons	76944
8818	Harry Belafonte	435345
8153	Harry Connick, Jr.	581566
6397	Harry Gregson-Williams	478586
12599	Harry Nilsson	676388
15847	Harry Potter 3: The Prizoner of Azkaban Soundtrack	19
7254	Harry Potter Movie Theme	3
6775	Harry Potter audio books	797
6680	Harry and the Potters	69463
17849	Harvey Danger	396728
9450	Harvey Milk	45627
12442	Hasan Cihat Örter	12043
17096	Hasan Dursun	279
12460	Hasan Hüseyin Varol	78
13981	Hasan Tayyar	76
18299	Hashim	40944
17180	Hashisheen	787
3452	Hasil Adkins	73059
17356	Hasna El Becharia	3425
17368	Hassan Erraji	982
17338	Hassan Hakmoun	7307
17354	Hassan Hakmoun & Adam Rudolph	2234
850	Haste the Day	305703
18616	Hatcham Social	39835
2750	Hate	52705
14919	Hate Eternal	99489
13877	Hate Forest	35068
1547	Hatebreed	498873
6792	Hateen	46966
6822	Hateform	4653
8247	Hatesphere	73593
10258	Hatice	1502
16406	Hatifnats	19354
13627	Hatred Surge	15164
1256	Haujobb	81560
6975	Haus Arafna	17561
1720	Hauschka	231797
13079	Haustor	24078
9066	Hava Narghile	195
3043	Have Heart	143845
11391	Havoc	67849
8361	Hawk Nelson	192052
12291	Hawksley Workman	90399
5296	Hawkwind	277256
1194	Hawthorne Heights	578779
4292	Hayden Panettiere	76026
18684	Hayedeh	10706
2644	Hayko Cepkin	63392
8848	Hayley Westenra	240818
1245	Hayley Williams	61171
17080	Haylie Duff	12201
6367	Hayseed Dixie	109623
14797	Hazel Nuts Chocolate	6088
7896	Hazen Street	28243
4100	He Is Legend	155958
8737	He Is We	158754
8735	Head	163005
6225	Head Automatica	365189
3513	Head of David	3904
6268	Headhunter	56009
11566	Headhunterz	179570
13610	Headlights	147798
5341	Headphonics	1665
5013	Headplate	4650
1265	Headscan	19231
4396	HealeyIsland	4824
2183	Heart	1027419
9803	Heart To Heart	9386
15945	Heart of space	2279
13779	Heartless Bastards	242523
5904	Hearts Fail	1641
13999	Heartscore	270
9811	Heartsounds	20778
1356	Heathen	68623
14323	Heather Dale	29656
15213	Heather Headley	106516
13709	Heather Nova	386547
5688	Heaven & Hell	126243
1027	Heaven 17	315430
11608	Heaven In Her Arms	21930
1861	Heaven Shall Burn	344590
4324	Heavenly	116343
8580	Heavens	53003
4101	Heavy Heavy Low Low	71164
12778	Heckross	12
12336	Hecq	82381
11821	Hector	56660
9897	Hednoize	4052
12070	Hedwig And The Angry Inch	0
13229	Heidi Happy	24587
3397	Heidi Montag	336670
6876	Heimataerde	58408
16319	Heinrich Ignaz Franz von Biber	77622
10209	Heitor Villa-Lobos	92121
17202	Hektagon	5907
3564	Helalyn Flowers	64834
5814	Helena Bonham Carter	39103
5815	Helena Bonham Carter & Johnny Depp	12217
637	Helena Paparizou	76728
9023	Helena Vondráčková	11103
10320	Helge Schneider	104599
6009	Helia	65603
6762	Helios	539622
17504	Helium	43612
9510	Helix	50657
7498	Hell Interface	5009
5208	Hell Is for Heroes	98311
11043	Hell Razah	38781
9458	Hella	155441
4287	Hellhammer	56441
5813	Hellhounds	495
10578	Hellmouth	4250
18583	Hello Hollywood	3701
14845	Hello Saferide	256045
15896	Hello Seahorse!	79631
4385	Hellogoodbye	817606
928	Helloween	655065
8776	Hellsongs	86455
10958	Helltrain	23886
14061	Hellyeah	280503
6126	Helmet	351683
18265	Heloísa Rosa	1533
15551	Help She Can't Swim	52760
1289	Helrunar	20753
5662	Hem	141080
7957	Hemoglobin	2929
8285	Henning Pauly	672
14056	HenriK Félix	6
12175	Henrique e Diego	9780
14609	Henry Blank	8212
10358	Henry Mancini	447920
13831	Henry Priestman	1688
13590	Henry Purcell	276447
4660	Henry Threadgill & Make a Move	1408
4647	Henry Threadgill's Zooid	2479
15862	Henry's Dress	24983
13948	Henryk Górecki	147733
7524	Hepcat	83509
14444	Her Bright Skies	86772
6019	Her Demise My Rise	18205
13539	Her Space Holiday	274828
14583	Her Words Kill	27715
9021	Hera Björk	17022
9297	Herb Alpert and The Tijuana Brass	206951
17525	Herbert	204217
10182	Herbert Grönemeyer	267942
11477	Herbie Hancock	966601
11102	Herbst9	17150
12350	Herbstrock	6627
6915	Hercules and Love Affair	493748
8296	Here Comes The Kraken	53794
11745	Herman Düne	156581
8559	Herman's Hermits	379956
9918	Hermano	111460
13331	Hermeto Pascoal	43073
17174	Hermética	7256
7380	Herod Layne	3760
10093	Heroes Of Might & Magic III Soundtrack	7
16190	Heroin	17336
14057	Herr M.	192
6804	Herrschaft	7092
16350	Hess Is More	59935
8300	Hester Prynne	38199
5872	Hetero Skeleton	384
16441	Heurt	114
9071	Heval	495
973	Hevia	110894
14287	Hex Rx	6545
16744	Hexstatic	140760
3237	Hey	250320
13525	Hey Mercedes	88389
693	Hey Monday	446710
17898	Hey Rosetta!	83819
14327	Hey! Say! JUMP	16585
6607	HeyHiHello!	26685
11167	Hi-Fi	53777
14497	Hi-Voltage	500
17683	Hi:BRiD	1660
8167	HiFi Banda	24793
5355	Hibernation	27587
938	Hibria	35907
5987	Hick	33
5405	Hicksville Bombers	3152
8225	Hidden Orchestra	161420
14614	Hidden in Plain View	217984
6984	Hideg Roncs	244
12458	Hideo Osaka Ensemble	3587
9786	Hielo Negro	2382
1618	Hieroglyphics	291757
12369	Hifana	20864
12854	High Contrast	333201
5383	High Noon	5180
10614	High Places	182079
2801	High School Musical	321320
15926	High School Musical 3: Senior Year	627
11010	High School Musical Cast	4
5859	High Wolf	15279
9440	High on Fire	195525
14938	Highspire	31835
13251	Hightide Hotel	25000
2353	Highway	6941
12356	Hilary Chow	22
318	Hilary Duff	956227
9148	Hildegard von Bingen	60761
10002	Hildur Guðnadóttir	60616
5496	Hilight Tribe	53127
14488	Hillbilly Hellcats	40864
11217	Hillsong	165954
11224	Hillsong London	54660
9187	Hillsong United	251368
5481	Hilltop Hoods	186000
12506	Hilt	9231
3144	Himuki	18036
2941	Hinder	986060
10908	Hindi Zahra	125623
1524	Hirax	48668
146	Hird	259448
17771	Hiroaki Sano	663
6113	Hiromi Shibano	503
9573	Hironosuke Satou	1544
10834	Hiroshi Miyagawa	407
11816	Hiroshima Will Burn	10268
16204	Hirosima Girl	25
16231	Hiroyuki Iwatsuki	848
13612	His Hero Is Gone	38864
3286	His Name Is Alive	78301
5129	His Statue Falls	55906
10966	Histeria	827
15779	History	16128
5874	Hive	106178
9874	Hjaltalín	72919
13378	Hladno Pivo	30356
17357	Hoba Hoba Spirit	8149
6488	Hobson's Choice	636
13	Hocico	126676
3370	Hockey	212182
10914	Hocus Pocus	116516
7018	Hol Baumann	95551
8366	Holdcut	13371
12196	Holden	108893
3739	Hole	922795
16154	Holger	18407
6613	Holiday Parade	132335
15371	Holly Brook	136141
14453	Holly Golightly	148866
12276	Holly McNarland	32279
9317	Holly Miranda	78878
1591	Holly Valance	166189
13560	Hollywood Nobody	4996
2349	Hollywood Rose	25428
1863	Hollywood Undead	865286
14653	Hollywood, Mon Amour	30741
17540	HollywoodsFinest	3835
9782	Holy Molar	21640
10771	Holy Moses	38385
15200	Holy Terror	15000
14925	Hombres G	173443
18030	Homeless Balloon	12453
13557	Homogenic	8260
17742	Honest Bob and the Factory-to-Dealer Incentives	24027
14898	Honey	22456
16852	Honey is Cool	59138
13100	Honeybird & the Birdies	1105
13018	Honor	21549
688	Honor Society	52944
1874	Hoobastank	1780081
14301	Hood	111647
11850	Hoods	53061
3614	Hootie & the Blowfish	584036
54	Hooverphonic	992254
9549	Hope	62308
11899	Hope Sandoval & The Warm Inventions	186686
15971	Hope To Find	340
2592	Hope of the States	88038
8384	Hopes Die Last	168860
10999	Hopesfall	121284
5282	"Hopsin, Ak'sent, Tynisha Keli & Donte ""Burger"" Winston"	3025
15290	Hora	12915
3134	Horace Andy	244089
17179	Horcas	3525
7086	Hori	0
13113	Horkýže Slíže	29902
9226	Horna	42025
3328	HorrorPops	144507
14065	Horse Feathers	477709
17257	HorseRadish	562
8452	Hossein Alizadeh	19339
8955	Hossein Panahi	1087
15051	Hostage Calm	31641
14077	Hot Boogie Chillun	6848
1155	Hot Chip	1458058
18439	Hot Chocolate	511432
14062	Hot Club de Paris	91259
17161	Hot Feeler	7
5439	Hot Hot Heat	885862
17848	Hot Pink Karma	68
13514	Hot Rod Circuit	103270
9472	Hot Rod Crimson	78
14032	Hot Tuna	70438
4191	Hot Water Music	276948
12725	Hothouse Flowers	63360
5187	Hott 22	30349
10712	Hotwire	30630
4844	Houdini	19330
8118	Hound Dog Taylor & the House Rockers	58021
2759	Hour of Penance	46202
17105	Houria Aïchi	1500
9053	Houria Aïchi & L'Hijâz'Car	359
13255	House Boat	13381
15324	House Boulevard	12633
5776	House Boulevard Feat. Samara	13455
18276	House MD	1972
18529	House of Heroes	86969
9785	House of Low Culture	9398
5961	House vs. Hurricane	95609
8915	How to Destroy Angels	244847
8702	How to Dress Well	354352
994	Howard Jones	345391
2446	Howard Shore	875170
7321	Howie Day	922967
565	Howlin' Wolf	609053
12410	Howling Bells	145380
13067	Howstuffworks.com	35498
5372	Hoyt Johnson	2537
2687	Hrvatski	41097
9605	Hub City Stompers	10397
1064	Hubert Kah	60426
7212	Hubert-Félix Thiéfaine	50243
16929	Huckapoo	2027
13121	Hudba Praha	5279
10558	Hudson Mohawke	269363
6076	Huepow00	1804
6082	Huepow00 (DJ EAR)	13
18645	Huey	192119
3675	Huey Lewis & The News	631325
10911	Hugh Coltman	24485
2414	Hugh Fraser	158
11941	Hugh Jackman	112601
7433	Hugh Laurie	167690
7560	Hugh Masekela	124826
3157	Hugh Mundell	67330
18366	Hugo Díaz	9221
10336	Hugo Montenegro	63243
7084	Hugo Pena & Gabriel	10469
7907	Hum	127885
13653	Human Action Network	7964
5512	Human Blue	33862
17583	Human Life	29004
5589	Humberto & Ronaldo	25866
13059	Humberto Gessinger Trio	5251
2898	Humble Pie	256364
3944	Hundred Reasons	117786
15658	Hundreds	84114
16415	Hundredth	77786
7666	Hungry Kids of Hungary	86015
4138	Hungry Lucy	75939
3628	Hunter	189340
12960	Hunter Parrish	6938
13242	Huntingtons	21136
12014	Hunx and His Punx	56173
18515	Hurricane Bells	91796
10390	Hurt	241655
1379	Hurts	716317
18213	Hush	84155
17805	Huski	3180
14222	Husky Rescue	297607
3035	Huss und Hodn	15398
17115	Hussein al A'dhami	788
11631	Huun-Huur-Tu	51333
15037	Hybrid	342607
17707	Hybryds	9451
8645	Hydria	15312
16429	Hydrogyn	7615
3699	Hymie's Basement	51142
5307	Hyper Crush	155569
7141	Hyper vs. the Crystal Method	11847
12552	Hypernova	10973
15972	Hypnogaja	72006
2970	Hypocrisy	246618
18180	Håkon Kornstad	6357
1816	Héroes del Silencio	263904
2328	Hümeyra	20863
10662	Hüsker Dü	402420
16030	Hüsnü Arkan	6087
9106	HΛL	1921
13399	HṚṢṬA	71470
13727	I	64789
18323	I Am Arrows	29899
6461	I Am Ghost	147648
11598	I Am Kloot	321211
8868	I Am Robot and Proud	86252
14191	I Am Terrified	1539
7660	I Blame Coco	187882
18540	I Built The Cross	2460
2516	I Cavalieri del re	3905
17063	I Concur	4272
4086	I Create	10407
4935	I Declare War	100500
14799	I Fight Dragons	62355
16591	I Hate Kate	72121
5808	I Hear Sirens	75919
9304	I Heart Hiroshima	19935
3345	I Killed Techno!	2229
832	I Killed the Prom Queen	224304
15241	I Like It electric	121
9502	I Love You But I've Chosen Darkness	159801
5891	I Monster	359814
10678	I Nine	26939
7931	I Santo California	19821
15497	I Sea Monsters	643
2426	I See Stars	205689
5067	I Set My Friends On Fire	119950
